concID,pollutantID,stationID,year,concentration,pctValid,measurementCode,population,exceededLimit
16276,NO2,NL00238,1999,49.89,89.32,101,6687,1
16277,NO2,NL00238,2000,43.61,94.74,101,4458,1
16278,NO2,NL00238,2001,47.20,98.23,101,4458,1
47817,NO2,NL00240,2013,32.16,NULL,NULL,NULL,0
16279,NO2,NL00241,2005,29.16,78.60,100,160188,0
16280,NO2,NL00241,2006,28.71,99.60,100,160188,0
16281,NO2,NL00241,2007,28.65,95.66,100,160188,0
16282,NO2,NL00241,2008,29.01,99.00,100,160188,0
16283,NO2,NL00241,2009,30.17,95.41,100,160188,0
16284,NO2,NL00241,2010,27.33,96.32,100,160188,0
16285,NO2,NL00241,2011,25.26,94.61,100,160188,0
16286,NO2,NL00241,2012,25.16,98.57,100,160188,0
47818,NO2,NL00241,2013,24.84,NULL,NULL,NULL,0
16287,NO2,NL00404,1981,44.81,90.51,100,440169,1
16288,NO2,NL00404,1982,46.61,89.83,100,440169,1
16289,NO2,NL00404,1983,42.42,84.00,100,440169,1
16290,NO2,NL00404,1984,48.48,88.31,100,440169,1
16291,NO2,NL00404,1985,45.19,92.20,100,440169,1
16292,NO2,NL00404,1987,47.18,97.85,100,440169,1
16293,NO2,NL00404,1988,41.43,98.96,100,440169,1
16294,NO2,NL00404,1989,48.32,98.64,100,440169,1
16295,NO2,NL00404,1990,42.51,97.80,100,440169,1
16296,NO2,NL00404,1991,46.23,96.38,100,440169,1
16297,NO2,NL00404,1992,39.82,97.44,100,440169,0
16298,NO2,NL00404,1993,40.29,94.90,100,440169,1
16299,NO2,NL00404,1994,39.39,91.95,100,440169,0
16300,NO2,NL00404,1995,38.36,99.43,100,440169,0
16301,NO2,NL00404,1996,43.27,92.94,100,440169,1
16302,NO2,NL00404,1997,41.27,89.81,111,440169,1
16303,NO2,NL00404,1998,34.86,95.63,111,440169,0
16304,NO2,NL00404,1999,37.79,97.97,111,440169,0
16305,NO2,NL00404,2000,34.82,93.55,111,440169,0
16306,NO2,NL00404,2001,34.70,97.52,111,440169,0
16307,NO2,NL00404,2002,33.84,93.95,111,440169,0
16308,NO2,NL00404,2003,36.70,97.24,111,440169,0
16309,NO2,NL00404,2004,33.82,97.34,111,440169,0
16310,NO2,NL00404,2005,31.85,94.05,111,440169,0
16311,NO2,NL00404,2006,30.24,93.72,111,440169,0
16312,NO2,NL00404,2007,24.76,96.93,111,440169,0
16313,NO2,NL00404,2008,28.23,92.48,111,440169,0
16314,NO2,NL00404,2009,28.29,96.38,111,440169,0
16315,NO2,NL00404,2010,32.14,92.44,111,440169,0
16316,NO2,NL00404,2011,30.14,96.44,111,440169,0
16317,NO2,NL00404,2012,27.64,96.66,111,440169,0
47793,NO2,NL00404,2013,27.58,NULL,NULL,NULL,0
16318,NO2,NL00418,1981,53.84,90.46,100,570017,1
16319,NO2,NL00418,1982,48.44,90.58,100,570017,1
16320,NO2,NL00418,1983,51.79,83.16,100,570017,1
16321,NO2,NL00418,1984,54.33,87.44,100,570017,1
16322,NO2,NL00418,1985,55.22,93.98,100,570017,1
16323,NO2,NL00418,1987,56.98,95.66,100,570017,1
16324,NO2,NL00418,1988,53.17,98.65,100,570017,1
16325,NO2,NL00418,1989,57.69,96.21,100,570017,1
16326,NO2,NL00418,1990,53.91,99.30,100,570017,1
16327,NO2,NL00418,1991,56.92,96.03,100,570017,1
16328,NO2,NL00418,1992,48.78,92.84,100,570017,1
16329,NO2,NL00418,1993,47.18,98.89,100,570017,1
16330,NO2,NL00418,1994,49.22,93.57,100,570017,1
16331,NO2,NL00418,1995,44.20,98.62,100,570017,1
16332,NO2,NL00418,1996,46.28,96.97,100,570017,1
16333,NO2,NL00418,1997,47.72,91.79,111,570017,1
16334,NO2,NL00418,1998,45.06,86.34,111,570017,1
16335,NO2,NL00418,1999,44.47,91.42,111,570017,1
16336,NO2,NL00418,2000,41.09,96.70,111,570017,1
16337,NO2,NL00418,2001,42.90,85.85,111,570017,1
16338,NO2,NL00418,2002,38.21,97.36,111,570017,0
16339,NO2,NL00418,2003,44.98,96.93,111,570017,1
16340,NO2,NL00418,2004,41.66,96.48,111,570017,1
16341,NO2,NL00418,2005,40.11,92.88,111,570017,1
16342,NO2,NL00418,2006,36.87,89.78,111,570017,0
16343,NO2,NL00418,2007,37.20,95.18,111,570017,0
16344,NO2,NL00418,2008,39.62,96.70,111,570017,0
16345,NO2,NL00418,2009,40.80,95.18,111,570017,1
16346,NO2,NL00418,2010,36.58,99.64,111,570017,0
16347,NO2,NL00418,2011,37.83,99.30,111,570017,0
16348,NO2,NL00418,2012,34.58,97.31,111,285009,0
47805,NO2,NL00418,2013,32.10,NULL,NULL,NULL,0
16349,NO2,NL00433,1987,57.04,97.32,100,4479,1
16350,NO2,NL00433,1988,51.72,92.58,100,4479,1
16351,NO2,NL00433,1989,59.18,95.74,100,4479,1
16352,NO2,NL00433,1990,51.22,95.94,100,4479,1
16353,NO2,NL00433,1991,55.36,96.29,100,4479,1
16354,NO2,NL00433,1992,46.75,98.12,100,4479,1
16355,NO2,NL00433,1993,45.99,95.64,100,4479,1
16356,NO2,NL00433,1994,46.61,97.01,100,4479,1
16357,NO2,NL00433,1995,46.16,99.90,100,4479,1
16358,NO2,NL00433,1996,45.67,92.34,100,4479,1
16359,NO2,NL00433,1997,46.22,98.55,111,4479,1
16360,NO2,NL00433,1998,47.06,98.43,111,4479,1
16361,NO2,NL00433,1999,46.90,94.19,111,4479,1
16362,NO2,NL00433,2000,43.05,99.53,111,4479,1
16363,NO2,NL00433,2001,45.99,81.60,111,4479,1
16364,NO2,NL00433,2002,39.05,99.05,111,4479,0
16365,NO2,NL00433,2003,46.08,78.25,111,4479,1
16366,NO2,NL00433,2004,44.89,95.92,111,4479,1
16367,NO2,NL00433,2005,41.27,95.50,111,4479,1
16368,NO2,NL00433,2006,35.84,95.49,111,4479,0
16369,NO2,NL00433,2007,39.42,97.61,111,4479,0
16370,NO2,NL00433,2008,40.83,98.09,111,4479,1
16371,NO2,NL00433,2009,40.45,98.58,111,4479,1
16372,NO2,NL00433,2010,37.57,98.61,111,4479,0
16373,NO2,NL00433,2011,38.45,96.90,111,4479,0
16374,NO2,NL00433,2012,38.29,99.21,111,4479,0
47822,NO2,NL00433,2013,36.66,NULL,NULL,NULL,0
16375,NO2,NL00441,1984,46.83,84.76,100,108726,1
16376,NO2,NL00441,1987,43.83,98.88,100,108726,1
16377,NO2,NL00441,1988,42.64,98.02,100,108726,1
16378,NO2,NL00441,1990,46.90,96.06,100,108726,1
16379,NO2,NL00441,1991,46.57,96.37,100,108726,1
16380,NO2,NL00441,1992,40.47,95.14,100,108726,1
16381,NO2,NL00441,1993,39.76,97.11,100,108726,0
16382,NO2,NL00441,1994,40.52,97.83,100,108726,1
16383,NO2,NL00441,1995,39.46,98.13,100,108726,0
16384,NO2,NL00441,1996,39.59,92.45,100,108726,0
16385,NO2,NL00441,1997,41.06,96.98,111,108726,1
16386,NO2,NL00441,1998,38.82,91.88,111,108726,0
16387,NO2,NL00441,1999,38.32,96.45,111,108726,0
16388,NO2,NL00441,2000,35.15,96.92,111,108726,0
16389,NO2,NL00441,2001,36.25,97.59,111,108726,0
16390,NO2,NL00441,2002,33.77,96.94,111,108726,0
16391,NO2,NL00441,2003,37.43,93.56,111,108726,0
16392,NO2,NL00441,2004,35.86,99.73,111,108726,0
16393,NO2,NL00441,2005,34.27,98.33,111,108726,0
16394,NO2,NL00441,2006,33.97,98.15,111,108726,0
16395,NO2,NL00441,2007,31.98,93.14,111,108726,0
16396,NO2,NL00441,2008,31.30,96.08,111,108726,0
16397,NO2,NL00441,2009,30.17,99.42,111,108726,0
16398,NO2,NL00441,2010,25.74,84.78,111,108726,0
16399,NO2,NL00442,2011,27.25,92.81,100,108726,0
16400,NO2,NL00442,2012,25.80,98.28,100,108726,0
47825,NO2,NL00442,2013,24.81,NULL,NULL,NULL,0
16401,NO2,NL00445,2004,61.04,97.59,100,30097,1
16402,NO2,NL00445,2005,52.64,91.01,100,30097,1
16403,NO2,NL00445,2006,51.61,94.35,100,30097,1
16404,NO2,NL00445,2010,43.78,97.51,100,30097,1
16405,NO2,NL00445,2011,41.73,97.98,100,30097,1
16406,NO2,NL00445,2012,40.33,96.54,100,30097,1
47794,NO2,NL00445,2013,37.07,NULL,NULL,NULL,0
47795,NO2,NL00446,2013,29.75,NULL,NULL,NULL,0
16407,NO2,NL00447,2005,34.24,98.15,100,7190,0
16408,NO2,NL00447,2006,36.10,88.24,100,7190,0
16409,NO2,NL00447,2007,34.22,97.63,100,7190,0
16410,NO2,NL00447,2008,33.84,97.14,100,7190,0
16411,NO2,NL00448,2006,57.07,85.02,100,38976,1
16412,NO2,NL00448,2007,45.89,86.40,100,38976,1
16413,NO2,NL00448,2008,51.90,84.06,100,38976,1
16414,NO2,NL00448,2009,51.06,93.40,100,38976,1
16415,NO2,NL00448,2010,50.86,95.25,100,38976,1
16416,NO2,NL00448,2011,48.53,97.19,100,38976,1
16417,NO2,NL00487,2012,42.57,99.12,100,38976,1
47806,NO2,NL00487,2013,42.38,NULL,NULL,NULL,1
16418,NO2,NL00488,2012,30.24,95.82,100,285009,0
47807,NO2,NL00488,2013,29.06,NULL,NULL,NULL,0
16419,NO2,NL00494,2009,40.15,96.56,100,68716,1
16420,NO2,NL00494,2010,39.15,93.57,100,68716,0
16421,NO2,NL00494,2011,36.64,95.15,100,68716,0
16422,NO2,NL00494,2012,35.59,96.94,100,68716,0
47826,NO2,NL00494,2013,34.39,NULL,NULL,NULL,0
16423,NO2,NL00518,1981,45.54,75.97,100,349317,1
16424,NO2,NL00518,1982,47.24,85.70,100,349317,1
16425,NO2,NL00518,1983,43.45,79.72,100,349317,1
16426,NO2,NL00518,1984,48.15,80.58,100,349317,1
16427,NO2,NL00518,1993,39.46,81.84,100,349317,0
16428,NO2,NL00518,1995,41.38,92.31,100,349317,1
16429,NO2,NL00518,1996,42.84,94.11,100,349317,1
16430,NO2,NL00518,1997,44.38,93.73,101,349317,1
16431,NO2,NL00518,1998,40.50,98.66,101,349317,1
16432,NO2,NL00518,1999,40.90,93.95,101,349317,1
16433,NO2,NL00518,2000,39.64,96.96,101,349317,0
16434,NO2,NL00518,2001,39.73,87.72,101,349317,0
16435,NO2,NL00518,2003,44.38,93.62,101,349317,1
16436,NO2,NL00520,1981,49.22,81.80,100,349317,1
16437,NO2,NL00520,1982,49.96,85.25,100,349317,1
16438,NO2,NL00520,1983,48.64,83.64,100,349317,1
16439,NO2,NL00520,1984,46.92,81.25,100,349317,1
16440,NO2,NL00520,1985,47.38,84.59,100,698634,1
16441,NO2,NL00520,1987,55.91,96.74,100,698634,1
16442,NO2,NL00520,1988,55.59,87.74,100,698634,1
16443,NO2,NL00520,1989,55.82,97.49,100,698634,1
16444,NO2,NL00520,1990,52.21,97.02,100,698634,1
16445,NO2,NL00520,1991,50.75,96.90,100,698634,1
16446,NO2,NL00520,1992,42.29,91.10,100,698634,1
16447,NO2,NL00520,1993,40.28,95.27,100,349317,1
16448,NO2,NL00520,1994,43.24,90.24,100,698634,1
16449,NO2,NL00520,1995,40.88,96.61,100,349317,1
16450,NO2,NL00520,1996,39.85,94.85,100,349317,0
16451,NO2,NL00520,1997,41.77,89.48,111,349317,1
16452,NO2,NL00520,1998,40.70,98.32,111,349317,1
16453,NO2,NL00520,1999,40.90,88.31,111,349317,1
16454,NO2,NL00520,2000,39.03,90.38,111,349317,0
16455,NO2,NL00520,2001,38.45,99.37,111,349317,0
16456,NO2,NL00520,2002,36.66,96.52,111,698634,0
16457,NO2,NL00520,2003,36.28,90.98,111,349317,0
16458,NO2,NL00520,2004,38.93,94.17,111,698634,0
16459,NO2,NL00520,2005,37.86,98.12,111,698634,0
16460,NO2,NL00520,2006,36.42,99.04,111,232878,0
16461,NO2,NL00520,2007,28.52,95.91,111,116439,0
16462,NO2,NL00520,2008,31.97,95.73,111,116439,0
16463,NO2,NL00520,2009,30.64,96.79,111,116439,0
16464,NO2,NL00520,2010,31.33,96.08,111,116439,0
16465,NO2,NL00520,2011,32.09,97.41,111,116439,0
16466,NO2,NL00520,2012,31.64,98.52,111,116439,0
16467,NO2,NL00537,1990,59.22,96.54,100,9423,1
16468,NO2,NL00537,1991,64.29,98.49,100,9423,1
16469,NO2,NL00537,1993,51.53,96.79,101,9423,1
16470,NO2,NL00537,1994,53.96,95.15,101,9423,1
16471,NO2,NL00537,1995,50.95,89.11,101,9423,1
16472,NO2,NL00537,1996,53.01,93.61,101,9423,1
16473,NO2,NL00537,1997,55.86,91.82,101,9423,1
16474,NO2,NL00537,1998,48.54,92.08,101,9423,1
16475,NO2,NL00537,1999,51.69,85.02,101,9423,1
16476,NO2,NL00537,2000,44.55,97.62,101,9423,1
16477,NO2,NL00537,2001,43.13,96.92,101,9423,1
16478,NO2,NL00537,2002,43.64,98.21,101,9423,1
16479,NO2,NL00537,2003,49.94,88.95,101,9423,1
16480,NO2,NL00537,2004,44.70,92.48,101,9423,1
16481,NO2,NL00537,2005,43.98,98.30,101,9423,1
16482,NO2,NL00537,2006,40.24,97.15,101,9423,1
16483,NO2,NL00537,2007,39.31,96.37,101,9423,0
16484,NO2,NL00537,2008,41.13,94.35,101,9423,1
16485,NO2,NL00537,2009,40.26,99.12,101,9423,1
16486,NO2,NL00537,2010,41.53,97.72,101,9423,1
16487,NO2,NL00537,2011,38.17,95.05,101,9423,0
16488,NO2,NL00537,2012,35.84,91.41,101,9423,0
47823,NO2,NL00537,2013,36.18,NULL,NULL,NULL,0
16489,NO2,NL00544,2005,44.00,95.77,100,47770,1
16490,NO2,NL00544,2006,43.20,85.83,100,7962,1
16491,NO2,NL00544,2007,40.18,94.97,100,6824,1
16492,NO2,NL00544,2008,43.24,92.51,100,6824,1
16493,NO2,NL00544,2009,46.95,91.45,100,7962,1
16494,NO2,NL00544,2010,46.35,89.13,100,7962,1
16495,NO2,NL00544,2011,40.39,86.37,100,7962,1
16496,NO2,NL00547,2012,27.92,97.86,100,5414,0
47821,NO2,NL00547,2013,25.56,NULL,NULL,NULL,0
16497,NO2,NL00636,1988,44.71,87.45,100,4565,1
16498,NO2,NL00636,1989,53.12,92.12,100,4565,1
16499,NO2,NL00636,1990,47.90,95.55,100,4565,1
16500,NO2,NL00636,1991,50.17,96.84,100,4565,1
16501,NO2,NL00636,1992,46.81,98.04,100,9131,1
16502,NO2,NL00636,1993,43.21,96.67,100,4565,1
16503,NO2,NL00636,1994,44.53,95.23,100,4565,1
16504,NO2,NL00636,1995,40.59,95.73,100,4565,1
16505,NO2,NL00636,1996,42.33,98.48,100,4565,1
16506,NO2,NL00636,1997,47.71,93.00,111,4565,1
16507,NO2,NL00636,1998,47.73,91.84,111,4565,1
16508,NO2,NL00636,1999,43.16,95.56,111,4565,1
16509,NO2,NL00636,2000,41.17,95.91,111,4565,1
16510,NO2,NL00636,2001,41.15,96.44,111,4565,1
16511,NO2,NL00636,2002,39.19,92.41,111,6087,0
16512,NO2,NL00636,2003,42.15,96.30,111,6087,1
16513,NO2,NL00636,2004,40.90,94.70,111,9131,1
16514,NO2,NL00636,2005,39.32,93.94,111,9131,0
16515,NO2,NL00636,2006,38.38,91.61,111,9131,0
16516,NO2,NL00636,2007,39.17,84.45,111,9131,0
16517,NO2,NL00636,2008,36.97,92.32,111,9131,0
16518,NO2,NL00636,2009,36.38,96.72,111,9131,0
16519,NO2,NL00636,2010,34.36,93.48,111,9131,0
16520,NO2,NL00636,2011,35.38,76.58,111,9131,0
16521,NO2,NL00636,2012,32.79,93.65,111,9131,0
47808,NO2,NL00636,2013,29.33,NULL,NULL,NULL,0
16522,NO2,NL00637,1988,75.25,90.94,100,4565,1
16523,NO2,NL00637,1989,64.95,92.01,100,4565,1
16524,NO2,NL00637,1990,59.66,92.60,100,4565,1
16525,NO2,NL00637,1991,70.53,94.77,100,4565,1
16526,NO2,NL00637,1992,62.27,94.63,100,9131,1
16527,NO2,NL00637,1993,60.21,96.56,100,4565,1
16528,NO2,NL00637,1994,57.53,96.86,100,4565,1
16529,NO2,NL00637,1995,61.46,99.04,100,4565,1
16530,NO2,NL00637,1996,69.30,95.13,100,4565,1
16531,NO2,NL00637,1997,60.70,96.66,111,4565,1
16532,NO2,NL00637,1998,59.38,98.93,111,4565,1
16533,NO2,NL00637,1999,62.86,93.06,111,4565,1
16534,NO2,NL00637,2000,58.53,91.97,111,4565,1
16535,NO2,NL00637,2001,51.04,90.46,111,4565,1
16536,NO2,NL00637,2002,38.81,95.73,111,6087,0
16537,NO2,NL00637,2003,47.18,97.80,111,6087,1
16538,NO2,NL00638,1988,62.11,84.45,100,4565,1
16539,NO2,NL00638,1989,70.80,98.24,100,4565,1
16540,NO2,NL00638,1990,64.21,98.65,100,4565,1
16541,NO2,NL00638,1991,67.57,97.98,100,4565,1
16542,NO2,NL00638,1993,56.30,96.26,101,4565,1
16543,NO2,NL00638,1994,56.27,98.46,101,4565,1
16544,NO2,NL00638,1995,57.34,94.89,101,4565,1
16545,NO2,NL00638,1996,56.50,93.99,101,4565,1
16546,NO2,NL00638,1997,55.89,91.72,101,4565,1
16547,NO2,NL00638,1998,49.88,98.01,101,4565,1
16548,NO2,NL00638,1999,50.53,94.70,101,4565,1
16549,NO2,NL00638,2000,45.64,96.60,101,4565,1
16550,NO2,NL00638,2001,48.35,91.82,101,4565,1
16551,NO2,NL00639,1988,59.89,95.89,100,4565,1
16552,NO2,NL00639,1989,59.80,96.06,100,4565,1
16553,NO2,NL00639,1990,51.14,96.51,100,4565,1
16554,NO2,NL00639,1991,58.05,92.84,100,4565,1
16555,NO2,NL00639,1993,49.39,94.05,101,4565,1
16556,NO2,NL00639,1994,46.36,96.93,101,4565,1
16557,NO2,NL00639,1995,46.71,96.82,101,4565,1
16558,NO2,NL00639,1996,53.08,96.16,101,4565,1
16559,NO2,NL00639,1997,54.82,91.47,101,4565,1
16560,NO2,NL00639,1998,49.61,97.48,101,4565,1
16561,NO2,NL00639,1999,49.68,94.98,101,4565,1
16562,NO2,NL00639,2000,46.16,95.48,101,4565,1
16563,NO2,NL00639,2001,46.98,92.66,101,4565,1
16564,NO2,NL00639,2002,45.63,95.49,101,6087,1
16565,NO2,NL00639,2003,49.73,94.86,101,6087,1
16566,NO2,NL00639,2004,49.96,98.67,101,9131,1
16567,NO2,NL00639,2005,47.36,96.19,101,9131,1
16568,NO2,NL00639,2006,41.55,95.82,101,9131,1
16569,NO2,NL00639,2007,42.38,91.92,101,9131,1
16570,NO2,NL00639,2008,43.09,94.02,101,9131,1
16571,NO2,NL00639,2009,41.05,88.23,101,9131,1
16572,NO2,NL00639,2010,38.88,88.49,101,9131,0
16573,NO2,NL00639,2011,39.60,96.10,101,9131,0
16574,NO2,NL00639,2012,36.34,97.45,101,9131,0
47809,NO2,NL00639,2013,32.82,NULL,NULL,NULL,0
16575,NO2,NL00640,1988,44.46,86.67,100,267068,1
16576,NO2,NL00640,1989,50.42,97.59,100,267068,1
16577,NO2,NL00640,1990,47.18,98.12,100,267068,1
16578,NO2,NL00640,1991,48.55,98.13,100,267068,1
16579,NO2,NL00640,1992,44.12,96.30,100,267068,1
16580,NO2,NL00640,1993,42.36,94.86,100,267068,1
16581,NO2,NL00640,1994,42.68,97.67,100,267068,1
16582,NO2,NL00640,1995,45.36,95.86,100,267068,1
16583,NO2,NL00640,1996,41.71,94.93,100,267068,1
16584,NO2,NL00640,1997,41.18,94.30,111,267068,1
16585,NO2,NL00640,1998,38.15,89.29,111,267068,0
16586,NO2,NL00640,1999,38.48,95.57,111,267068,0
16587,NO2,NL00640,2000,35.83,97.72,111,267068,0
16588,NO2,NL00640,2001,34.24,97.04,111,267068,0
16589,NO2,NL00640,2002,34.29,82.56,111,267068,0
16590,NO2,NL00640,2003,36.89,90.96,111,267068,0
47810,NO2,NL00643,2013,24.88,NULL,NULL,NULL,0
16591,NO2,NL00701,2008,26.94,91.43,100,125954,0
16592,NO2,NL00701,2009,27.40,95.96,100,125954,0
16593,NO2,NL00701,2010,25.14,96.13,100,125954,0
16594,NO2,NL00701,2011,24.52,97.33,100,125954,0
16595,NO2,NL00701,2012,25.64,98.84,100,125954,0
47824,NO2,NL00701,2013,22.85,NULL,NULL,NULL,0
16596,NO2,NL00727,1989,38.48,94.90,100,9971,0
16597,NO2,NL00727,1990,43.88,91.74,100,3324,1
16598,NO2,NL00727,1991,44.84,97.23,100,3324,1
16599,NO2,NL00727,1993,35.59,96.28,101,3324,0
16600,NO2,NL00727,1994,38.04,98.96,101,4986,0
16601,NO2,NL00727,1996,35.97,93.44,101,3324,0
16602,NO2,NL00727,1997,36.79,80.22,101,3324,0
16603,NO2,NL00727,1998,34.57,96.99,101,3324,0
16604,NO2,NL00727,1999,34.27,76.64,101,3324,0
16605,NO2,NL00727,2000,32.04,95.32,101,3324,0
16606,NO2,NL00727,2001,31.18,99.81,101,3324,0
16607,NO2,NL00728,1990,47.80,97.73,100,3324,1
16608,NO2,NL00728,1991,45.27,95.17,100,3324,1
16609,NO2,NL00728,1992,42.84,98.10,100,4986,1
16610,NO2,NL00728,1993,44.32,82.00,100,3324,1
16611,NO2,NL00728,1995,46.54,97.59,100,4986,1
16612,NO2,NL00728,1996,45.38,97.43,100,3324,1
16613,NO2,NL00728,1997,45.34,92.58,111,3324,1
16614,NO2,NL00728,1998,44.73,86.40,111,3324,1
16615,NO2,NL00728,1999,42.95,78.13,111,3324,1
16616,NO2,NL00728,2000,38.71,91.25,111,3324,0
16617,NO2,NL00728,2001,43.73,86.08,111,3324,1
16618,NO2,NL00729,1990,37.48,98.08,100,3324,0
16619,NO2,NL00729,1991,38.87,96.60,100,3324,0
16620,NO2,NL00729,1992,38.80,97.99,100,4986,0
16621,NO2,NL00729,1993,37.08,99.90,100,3324,0
16622,NO2,NL00729,1994,38.11,98.55,100,4986,0
16623,NO2,NL00729,1995,37.03,99.13,100,4986,0
16624,NO2,NL00729,1996,37.65,90.73,100,3324,0
16625,NO2,NL00729,1997,38.66,91.42,111,3324,0
16626,NO2,NL00729,1998,35.77,99.56,111,3324,0
16627,NO2,NL00729,1999,32.54,93.53,111,3324,0
16628,NO2,NL00729,2000,32.37,94.47,111,3324,0
16629,NO2,NL00729,2001,31.79,84.81,111,3324,0
16630,NO2,NL00741,2004,48.30,81.36,100,10021,1
16631,NO2,NL00741,2005,47.12,90.19,100,10021,1
16632,NO2,NL00741,2006,46.95,80.94,100,10021,1
16633,NO2,NL00741,2008,44.59,98.71,100,10021,1
16634,NO2,NL00741,2009,42.57,92.41,100,10021,1
16635,NO2,NL00741,2010,41.88,84.67,100,10021,1
16636,NO2,NL00741,2011,39.25,96.54,100,10021,0
16637,NO2,NL00741,2012,37.38,97.81,100,10021,0
47819,NO2,NL00741,2013,35.46,NULL,NULL,NULL,0
16638,NO2,NL00742,2004,31.60,80.46,100,146561,0
16639,NO2,NL00742,2005,31.04,90.23,100,146561,0
16640,NO2,NL00742,2006,28.58,91.85,100,146561,0
16641,NO2,NL00742,2007,28.64,90.75,100,146561,0
16642,NO2,NL00742,2008,28.14,96.61,100,146561,0
16643,NO2,NL00742,2009,25.94,98.77,100,146561,0
16644,NO2,NL00742,2010,27.54,92.89,100,146561,0
16645,NO2,NL00742,2011,25.37,98.16,100,146561,0
16646,NO2,NL00742,2012,24.81,95.70,100,146561,0
47820,NO2,NL00742,2013,23.60,NULL,NULL,NULL,0
16647,NO2,NL00937,2004,37.93,94.76,100,11511,0
16648,NO2,NL00937,2005,37.57,89.43,100,11511,0
16649,NO2,NL00937,2006,37.57,85.15,100,11511,0
16650,NO2,NL00937,2007,38.14,81.27,100,11511,0
16651,NO2,NL00937,2008,38.73,87.97,100,11511,0
16652,NO2,NL00937,2009,36.17,92.93,100,11511,0
16653,NO2,NL00937,2010,36.35,93.25,100,11511,0
16654,NO2,NL00937,2011,33.86,98.46,100,11511,0
16655,NO2,NL00937,2012,29.34,96.61,100,11511,0
47813,NO2,NL00937,2013,29.73,NULL,NULL,NULL,0
16656,NO2,NL00938,2006,15.28,98.76,100,168348,0
16657,NO2,NL00938,2007,14.61,85.34,100,168348,0
16658,NO2,NL00938,2008,13.87,94.82,100,168348,0
16659,NO2,NL00938,2009,13.35,95.81,100,168348,0
16660,NO2,NL00938,2010,13.80,94.03,100,168348,0
16661,NO2,NL00938,2011,14.80,95.35,100,168348,0
16662,NO2,NL00938,2012,13.71,91.23,100,168348,0
47814,NO2,NL00938,2013,11.59,NULL,NULL,NULL,0
16663,NO2,NO0011A,2003,42.44,95.11,501,3338,1
16664,NO2,NO0011A,2004,40.10,95.89,501,3338,1
16665,NO2,NO0011A,2005,39.16,92.53,501,3338,0
16666,NO2,NO0011A,2006,42.01,89.41,501,3338,1
16667,NO2,NO0011A,2007,41.26,98.39,501,3338,1
16668,NO2,NO0011A,2008,37.96,90.69,501,5007,0
16669,NO2,NO0011A,2009,41.00,92.17,501,2503,1
16670,NO2,NO0011A,2010,42.96,97.36,501,3338,1
16671,NO2,NO0011A,2011,45.83,98.92,501,2503,1
16672,NO2,NO0011A,2012,39.46,98.50,501,2003,0
47827,NO2,NO0011A,2013,38.11,NULL,NULL,NULL,0
16673,NO2,NO0015A,2003,36.60,88.04,500,235249,0
16674,NO2,NO0015A,2004,35.61,85.96,500,235249,0
16675,NO2,NO0015A,2005,39.19,83.93,500,235249,0
16676,NO2,NO0015A,2006,32.13,91.40,500,235249,0
16677,NO2,NO0015A,2007,31.51,97.73,500,235249,0
16678,NO2,NO0015A,2008,31.05,89.06,500,235249,0
16679,NO2,NO0015A,2009,31.48,98.85,500,235249,0
16680,NO2,NO0015A,2010,39.49,98.15,500,235249,0
16681,NO2,NO0015A,2011,33.46,99.14,500,235249,0
16682,NO2,NO0015A,2012,30.06,98.95,500,235249,0
47833,NO2,NO0015A,2013,32.29,NULL,NULL,NULL,0
16683,NO2,NO0057A,2003,46.27,91.62,100,3338,1
16684,NO2,NO0057A,2004,43.76,95.01,100,3338,1
16685,NO2,NO0057A,2005,41.17,95.27,100,3338,1
16686,NO2,NO0057A,2006,52.02,90.62,100,3338,1
16687,NO2,NO0057A,2007,44.94,94.66,100,3338,1
16688,NO2,NO0057A,2009,46.63,89.09,100,2503,1
16689,NO2,NO0057A,2011,54.39,99.65,100,2503,1
16690,NO2,NO0057A,2012,49.43,95.08,100,2003,1
47828,NO2,NO0057A,2013,49.39,NULL,NULL,NULL,1
16691,NO2,NO0058A,2003,50.39,93.54,100,3338,1
16692,NO2,NO0058A,2004,54.61,89.38,100,3338,1
16693,NO2,NO0059A,2003,44.42,86.90,100,4556,1
16694,NO2,NO0059A,2004,43.71,85.62,100,4556,1
16695,NO2,NO0059A,2005,45.52,83.65,100,4556,1
16696,NO2,NO0059A,2007,47.33,95.80,100,4556,1
16697,NO2,NO0059A,2008,46.03,93.83,100,4556,1
16698,NO2,NO0059A,2009,41.99,95.56,100,4556,1
16699,NO2,NO0059A,2010,55.58,97.42,100,4556,1
16700,NO2,NO0059A,2011,38.27,96.52,100,4556,0
16701,NO2,NO0059A,2012,42.15,99.07,100,4556,1
47834,NO2,NO0059A,2013,40.79,NULL,NULL,NULL,1
16702,NO2,NO0060A,2007,62.65,86.37,100,1491,1
16703,NO2,NO0060A,2008,54.04,89.21,100,2983,1
16704,NO2,NO0060A,2009,53.03,94.52,100,1491,1
16705,NO2,NO0060A,2010,52.05,85.73,100,994,1
16706,NO2,NO0060A,2011,45.66,90.05,100,994,1
16707,NO2,NO0060A,2012,40.39,92.95,100,994,1
47835,NO2,NO0060A,2013,37.15,NULL,NULL,NULL,0
16708,NO2,NO0065A,2006,16.62,77.25,100,113330,0
16709,NO2,NO0065A,2007,17.53,89.86,100,113330,0
16710,NO2,NO0065A,2009,17.16,89.95,100,113330,0
