"emissionID";"pollutantID";"countryID";"sectorID";"year";"emission"
71407;"PM2.5";"SI";"5C1a";2002;0.0
71408;"PM2.5";"SI";"5C1bii";2002;0.0
71409;"PM2.5";"SI";"5C1bv";2002;0.0
71410;"PM2.5";"SI";"1A1a";2003;0.0
71411;"PM2.5";"SI";"1A1b";2003;0.0
71412;"PM2.5";"SI";"1A1c";2003;0.0
71413;"PM2.5";"SI";"1A2a";2003;0.0
71414;"PM2.5";"SI";"1A2b";2003;0.0
71415;"PM2.5";"SI";"1A2c";2003;0.0
71416;"PM2.5";"SI";"1A2d";2003;0.0
71417;"PM2.5";"SI";"1A2e";2003;0.0
71418;"PM2.5";"SI";"1A2f";2003;0.0
71419;"PM2.5";"SI";"1A2gvii";2003;0.0
71420;"PM2.5";"SI";"1A2gviii";2003;0.0
71421;"PM2.5";"SI";"1A3ai(i)";2003;0.0
71422;"PM2.5";"SI";"1A3bi";2003;0.0
71423;"PM2.5";"SI";"1A3bii";2003;0.0
71424;"PM2.5";"SI";"1A3biii";2003;0.0
71425;"PM2.5";"SI";"1A3biv";2003;0.0
71426;"PM2.5";"SI";"1A3bvi";2003;0.0
71427;"PM2.5";"SI";"1A3bvii";2003;0.0
71428;"PM2.5";"SI";"1A3c";2003;0.0
71429;"PM2.5";"SI";"1A4ai";2003;0.0
71430;"PM2.5";"SI";"1A4bi";2003;7.0
71431;"PM2.5";"SI";"1A4cii";2003;0.0
71432;"PM2.5";"SI";"1B1a";2003;0.0
71433;"PM2.5";"SI";"1B2c";2003;0.0
71434;"PM2.5";"SI";"2A1";2003;0.0
71435;"PM2.5";"SI";"2A2";2003;0.0
71436;"PM2.5";"SI";"2A3";2003;0.0
71437;"PM2.5";"SI";"2A6";2003;0.0
71438;"PM2.5";"SI";"2B10a";2003;0.0
71439;"PM2.5";"SI";"2B6";2003;0.0
71440;"PM2.5";"SI";"2C1";2003;0.0
71441;"PM2.5";"SI";"2C2";2003;0.0
71442;"PM2.5";"SI";"2C3";2003;0.0
71443;"PM2.5";"SI";"2C5";2003;0.0
71444;"PM2.5";"SI";"2C6";2003;0.0
71445;"PM2.5";"SI";"2C7a";2003;0.0
71446;"PM2.5";"SI";"2D3c";2003;0.0
71447;"PM2.5";"SI";"2D3d";2003;0.0
71448;"PM2.5";"SI";"2D3g";2003;0.0
71449;"PM2.5";"SI";"2D3i";2003;0.0
71450;"PM2.5";"SI";"2H1";2003;0.0
71451;"PM2.5";"SI";"2H2";2003;0.0
71452;"PM2.5";"SI";"2I";2003;0.0
71453;"PM2.5";"SI";"3B1a";2003;0.0
71454;"PM2.5";"SI";"3B1b";2003;0.0
71455;"PM2.5";"SI";"3B2";2003;0.0
71456;"PM2.5";"SI";"3B3";2003;0.0
71457;"PM2.5";"SI";"3B4d";2003;0.0
71458;"PM2.5";"SI";"3B4e";2003;0.0
71459;"PM2.5";"SI";"3B4gi";2003;0.0
71460;"PM2.5";"SI";"3B4gii";2003;0.0
71461;"PM2.5";"SI";"3B4giii";2003;0.0
71462;"PM2.5";"SI";"3B4giv";2003;0.0
71463;"PM2.5";"SI";"3De";2003;0.0
71464;"PM2.5";"SI";"5A";2003;0.0
71465;"PM2.5";"SI";"5C1a";2003;0.0
71466;"PM2.5";"SI";"5C1bii";2003;0.0
71467;"PM2.5";"SI";"5C1bv";2003;0.0
71468;"PM2.5";"SI";"1A1a";2004;0.0
71469;"PM2.5";"SI";"1A1c";2004;0.0
71470;"PM2.5";"SI";"1A2a";2004;0.0
71471;"PM2.5";"SI";"1A2b";2004;0.0
71472;"PM2.5";"SI";"1A2c";2004;0.0
71473;"PM2.5";"SI";"1A2d";2004;0.0
71474;"PM2.5";"SI";"1A2e";2004;0.0
71475;"PM2.5";"SI";"1A2f";2004;0.0
71476;"PM2.5";"SI";"1A2gvii";2004;0.0
71477;"PM2.5";"SI";"1A2gviii";2004;0.0
71478;"PM2.5";"SI";"1A3ai(i)";2004;0.0
71479;"PM2.5";"SI";"1A3bi";2004;0.0
71480;"PM2.5";"SI";"1A3bii";2004;0.0
71481;"PM2.5";"SI";"1A3biii";2004;0.0
71482;"PM2.5";"SI";"1A3biv";2004;0.0
71483;"PM2.5";"SI";"1A3bvi";2004;0.0
71484;"PM2.5";"SI";"1A3bvii";2004;0.0
71485;"PM2.5";"SI";"1A3c";2004;0.0
71486;"PM2.5";"SI";"1A4ai";2004;0.0
71487;"PM2.5";"SI";"1A4bi";2004;7.0
71488;"PM2.5";"SI";"1A4cii";2004;0.0
71489;"PM2.5";"SI";"1B1a";2004;0.0
71490;"PM2.5";"SI";"1B2c";2004;0.0
71491;"PM2.5";"SI";"2A1";2004;0.0
71492;"PM2.5";"SI";"2A2";2004;0.0
71493;"PM2.5";"SI";"2A3";2004;0.0
71494;"PM2.5";"SI";"2A6";2004;0.0
71495;"PM2.5";"SI";"2B10a";2004;0.0
71496;"PM2.5";"SI";"2B6";2004;0.0
71497;"PM2.5";"SI";"2C1";2004;0.0
71498;"PM2.5";"SI";"2C2";2004;0.0
71499;"PM2.5";"SI";"2C3";2004;0.0
71500;"PM2.5";"SI";"2C5";2004;0.0
71501;"PM2.5";"SI";"2C6";2004;0.0
71502;"PM2.5";"SI";"2C7a";2004;0.0
71503;"PM2.5";"SI";"2D3c";2004;0.0
71504;"PM2.5";"SI";"2D3d";2004;0.0
71505;"PM2.5";"SI";"2D3g";2004;0.0
71506;"PM2.5";"SI";"2D3i";2004;0.0
71507;"PM2.5";"SI";"2H1";2004;0.0
71508;"PM2.5";"SI";"2H2";2004;0.0
71509;"PM2.5";"SI";"2I";2004;0.0
71510;"PM2.5";"SI";"3B1a";2004;0.0
71511;"PM2.5";"SI";"3B1b";2004;0.0
71512;"PM2.5";"SI";"3B2";2004;0.0
71513;"PM2.5";"SI";"3B3";2004;0.0
71514;"PM2.5";"SI";"3B4d";2004;0.0
71515;"PM2.5";"SI";"3B4e";2004;0.0
71516;"PM2.5";"SI";"3B4gi";2004;0.0
71517;"PM2.5";"SI";"3B4gii";2004;0.0
71518;"PM2.5";"SI";"3B4giii";2004;0.0
71519;"PM2.5";"SI";"3B4giv";2004;0.0
71520;"PM2.5";"SI";"3De";2004;0.0
71521;"PM2.5";"SI";"5A";2004;0.0
71522;"PM2.5";"SI";"5C1a";2004;0.0
71523;"PM2.5";"SI";"5C1bii";2004;0.0
71524;"PM2.5";"SI";"5C1bv";2004;0.0
71525;"PM2.5";"SI";"1A1a";2005;0.0
71526;"PM2.5";"SI";"1A1c";2005;0.0
71527;"PM2.5";"SI";"1A2a";2005;0.0
71528;"PM2.5";"SI";"1A2b";2005;0.0
71529;"PM2.5";"SI";"1A2c";2005;0.0
71530;"PM2.5";"SI";"1A2d";2005;0.0
71531;"PM2.5";"SI";"1A2e";2005;0.0
71532;"PM2.5";"SI";"1A2f";2005;0.0
71533;"PM2.5";"SI";"1A2gvii";2005;0.0
71534;"PM2.5";"SI";"1A2gviii";2005;0.0
71535;"PM2.5";"SI";"1A3ai(i)";2005;0.0
71536;"PM2.5";"SI";"1A3bi";2005;0.0
71537;"PM2.5";"SI";"1A3bii";2005;0.0
71538;"PM2.5";"SI";"1A3biii";2005;0.0
71539;"PM2.5";"SI";"1A3biv";2005;0.0
71540;"PM2.5";"SI";"1A3bvi";2005;0.0
71541;"PM2.5";"SI";"1A3bvii";2005;0.0
71542;"PM2.5";"SI";"1A3c";2005;0.0
71543;"PM2.5";"SI";"1A4ai";2005;0.0
71544;"PM2.5";"SI";"1A4bi";2005;7.0
71545;"PM2.5";"SI";"1A4cii";2005;0.0
71546;"PM2.5";"SI";"1B1a";2005;0.0
71547;"PM2.5";"SI";"1B2c";2005;0.0
71548;"PM2.5";"SI";"2A1";2005;0.0
71549;"PM2.5";"SI";"2A2";2005;0.0
71550;"PM2.5";"SI";"2A3";2005;0.0
71551;"PM2.5";"SI";"2A6";2005;0.0
71552;"PM2.5";"SI";"2B10a";2005;0.0
71553;"PM2.5";"SI";"2B6";2005;0.0
71554;"PM2.5";"SI";"2C1";2005;0.0
71555;"PM2.5";"SI";"2C2";2005;0.0
71556;"PM2.5";"SI";"2C3";2005;0.0
71557;"PM2.5";"SI";"2C5";2005;0.0
71558;"PM2.5";"SI";"2C6";2005;0.0
71559;"PM2.5";"SI";"2C7a";2005;0.0
71560;"PM2.5";"SI";"2D3c";2005;0.0
71561;"PM2.5";"SI";"2D3d";2005;0.0
71562;"PM2.5";"SI";"2D3g";2005;0.0
71563;"PM2.5";"SI";"2D3i";2005;0.0
71564;"PM2.5";"SI";"2H1";2005;0.0
71565;"PM2.5";"SI";"2H2";2005;0.0
71566;"PM2.5";"SI";"2I";2005;0.0
71567;"PM2.5";"SI";"3B1a";2005;0.0
71568;"PM2.5";"SI";"3B1b";2005;0.0
71569;"PM2.5";"SI";"3B2";2005;0.0
71570;"PM2.5";"SI";"3B3";2005;0.0
71571;"PM2.5";"SI";"3B4d";2005;0.0
71572;"PM2.5";"SI";"3B4e";2005;0.0
71573;"PM2.5";"SI";"3B4gi";2005;0.0
71574;"PM2.5";"SI";"3B4gii";2005;0.0
71575;"PM2.5";"SI";"3B4giii";2005;0.0
71576;"PM2.5";"SI";"3B4giv";2005;0.0
71577;"PM2.5";"SI";"3De";2005;0.0
71578;"PM2.5";"SI";"5A";2005;0.0
71579;"PM2.5";"SI";"5C1a";2005;0.0
71580;"PM2.5";"SI";"5C1bii";2005;0.0
71581;"PM2.5";"SI";"5C1bv";2005;0.0
71582;"PM2.5";"SI";"1A1a";2006;0.0
71583;"PM2.5";"SI";"1A1c";2006;0.0
71584;"PM2.5";"SI";"1A2a";2006;0.0
71585;"PM2.5";"SI";"1A2b";2006;0.0
71586;"PM2.5";"SI";"1A2c";2006;0.0
71587;"PM2.5";"SI";"1A2d";2006;0.0
71588;"PM2.5";"SI";"1A2e";2006;0.0
71589;"PM2.5";"SI";"1A2f";2006;0.0
71590;"PM2.5";"SI";"1A2gvii";2006;0.0
71591;"PM2.5";"SI";"1A2gviii";2006;0.0
71592;"PM2.5";"SI";"1A3ai(i)";2006;0.0
71593;"PM2.5";"SI";"1A3bi";2006;0.0
71594;"PM2.5";"SI";"1A3bii";2006;0.0
71595;"PM2.5";"SI";"1A3biii";2006;0.0
71596;"PM2.5";"SI";"1A3biv";2006;0.0
71597;"PM2.5";"SI";"1A3bvi";2006;0.0
71598;"PM2.5";"SI";"1A3bvii";2006;0.0
71599;"PM2.5";"SI";"1A3c";2006;0.0
71600;"PM2.5";"SI";"1A3di(i)";2006;0.0
71601;"PM2.5";"SI";"1A4ai";2006;0.0
71602;"PM2.5";"SI";"1A4bi";2006;7.0
71603;"PM2.5";"SI";"1A4cii";2006;0.0
71604;"PM2.5";"SI";"1B1a";2006;0.0
71605;"PM2.5";"SI";"1B2c";2006;0.0
71606;"PM2.5";"SI";"2A1";2006;0.0
71607;"PM2.5";"SI";"2A2";2006;0.0
71608;"PM2.5";"SI";"2A3";2006;0.0
71609;"PM2.5";"SI";"2A6";2006;0.0
71610;"PM2.5";"SI";"2B10a";2006;0.0
71611;"PM2.5";"SI";"2B6";2006;0.0
71612;"PM2.5";"SI";"2C1";2006;0.0
71613;"PM2.5";"SI";"2C2";2006;0.0
71614;"PM2.5";"SI";"2C3";2006;1.0
71615;"PM2.5";"SI";"2C5";2006;0.0
71616;"PM2.5";"SI";"2C6";2006;0.0
71617;"PM2.5";"SI";"2C7a";2006;0.0
71618;"PM2.5";"SI";"2D3c";2006;0.0
71619;"PM2.5";"SI";"2D3d";2006;0.0
71620;"PM2.5";"SI";"2D3g";2006;0.0
71621;"PM2.5";"SI";"2D3i";2006;0.0
71622;"PM2.5";"SI";"2H1";2006;0.0
71623;"PM2.5";"SI";"2H2";2006;0.0
71624;"PM2.5";"SI";"2I";2006;0.0
71625;"PM2.5";"SI";"3B1a";2006;0.0
71626;"PM2.5";"SI";"3B1b";2006;0.0
71627;"PM2.5";"SI";"3B2";2006;0.0
71628;"PM2.5";"SI";"3B3";2006;0.0
71629;"PM2.5";"SI";"3B4d";2006;0.0
71630;"PM2.5";"SI";"3B4e";2006;0.0
71631;"PM2.5";"SI";"3B4gi";2006;0.0
71632;"PM2.5";"SI";"3B4gii";2006;0.0
71633;"PM2.5";"SI";"3B4giii";2006;0.0
71634;"PM2.5";"SI";"3B4giv";2006;0.0
71635;"PM2.5";"SI";"3De";2006;0.0
71636;"PM2.5";"SI";"5A";2006;0.0
71637;"PM2.5";"SI";"5C1a";2006;0.0
71638;"PM2.5";"SI";"5C1bii";2006;0.0
71639;"PM2.5";"SI";"5C1bv";2006;0.0
71640;"PM2.5";"SI";"1A1a";2007;0.0
71641;"PM2.5";"SI";"1A1c";2007;0.0
71642;"PM2.5";"SI";"1A2a";2007;0.0
71643;"PM2.5";"SI";"1A2b";2007;0.0
71644;"PM2.5";"SI";"1A2c";2007;0.0
71645;"PM2.5";"SI";"1A2d";2007;0.0
71646;"PM2.5";"SI";"1A2e";2007;0.0
71647;"PM2.5";"SI";"1A2f";2007;0.0
71648;"PM2.5";"SI";"1A2gvii";2007;0.0
71649;"PM2.5";"SI";"1A2gviii";2007;0.0
71650;"PM2.5";"SI";"1A3ai(i)";2007;0.0
71651;"PM2.5";"SI";"1A3bi";2007;0.0
71652;"PM2.5";"SI";"1A3bii";2007;0.0
71653;"PM2.5";"SI";"1A3biii";2007;0.0
71654;"PM2.5";"SI";"1A3biv";2007;0.0
71655;"PM2.5";"SI";"1A3bvi";2007;0.0
71656;"PM2.5";"SI";"1A3bvii";2007;0.0
71657;"PM2.5";"SI";"1A3c";2007;0.0
71658;"PM2.5";"SI";"1A3di(i)";2007;0.0
71659;"PM2.5";"SI";"1A4ai";2007;0.0
71660;"PM2.5";"SI";"1A4bi";2007;7.0
71661;"PM2.5";"SI";"1A4cii";2007;0.0
71662;"PM2.5";"SI";"1B1a";2007;0.0
71663;"PM2.5";"SI";"1B2c";2007;0.0
71664;"PM2.5";"SI";"2A1";2007;0.0
71665;"PM2.5";"SI";"2A2";2007;0.0
71666;"PM2.5";"SI";"2A3";2007;0.0
71667;"PM2.5";"SI";"2A6";2007;0.0
71668;"PM2.5";"SI";"2B10a";2007;0.0
71669;"PM2.5";"SI";"2B6";2007;0.0
71670;"PM2.5";"SI";"2C1";2007;0.0
71671;"PM2.5";"SI";"2C2";2007;0.0
71672;"PM2.5";"SI";"2C3";2007;0.0
71673;"PM2.5";"SI";"2C5";2007;0.0
71674;"PM2.5";"SI";"2C6";2007;0.0
71675;"PM2.5";"SI";"2C7a";2007;0.0
71676;"PM2.5";"SI";"2D3c";2007;0.0
71677;"PM2.5";"SI";"2D3d";2007;0.0
71678;"PM2.5";"SI";"2D3g";2007;0.0
71679;"PM2.5";"SI";"2D3i";2007;0.0
71680;"PM2.5";"SI";"2H1";2007;0.0
71681;"PM2.5";"SI";"2H2";2007;0.0
71682;"PM2.5";"SI";"2I";2007;0.0
71683;"PM2.5";"SI";"3B1a";2007;0.0
71684;"PM2.5";"SI";"3B1b";2007;0.0
71685;"PM2.5";"SI";"3B2";2007;0.0
71686;"PM2.5";"SI";"3B3";2007;0.0
71687;"PM2.5";"SI";"3B4d";2007;0.0
71688;"PM2.5";"SI";"3B4e";2007;0.0
71689;"PM2.5";"SI";"3B4gi";2007;0.0
71690;"PM2.5";"SI";"3B4gii";2007;0.0
71691;"PM2.5";"SI";"3B4giii";2007;0.0
71692;"PM2.5";"SI";"3B4giv";2007;0.0
71693;"PM2.5";"SI";"3De";2007;0.0
71694;"PM2.5";"SI";"5A";2007;0.0
71695;"PM2.5";"SI";"5C1a";2007;0.0
71696;"PM2.5";"SI";"5C1bii";2007;0.0
71697;"PM2.5";"SI";"5C1bv";2007;0.0
71698;"PM2.5";"SI";"1A1a";2008;0.0
71699;"PM2.5";"SI";"1A1c";2008;0.0
71700;"PM2.5";"SI";"1A2a";2008;0.0
71701;"PM2.5";"SI";"1A2b";2008;0.0
71702;"PM2.5";"SI";"1A2c";2008;0.0
71703;"PM2.5";"SI";"1A2d";2008;0.0
71704;"PM2.5";"SI";"1A2e";2008;0.0
71705;"PM2.5";"SI";"1A2f";2008;0.0
71706;"PM2.5";"SI";"1A2gvii";2008;0.0
71707;"PM2.5";"SI";"1A2gviii";2008;0.0
71708;"PM2.5";"SI";"1A3ai(i)";2008;0.0
71709;"PM2.5";"SI";"1A3bi";2008;0.0
71710;"PM2.5";"SI";"1A3bii";2008;0.0
71711;"PM2.5";"SI";"1A3biii";2008;0.0
71712;"PM2.5";"SI";"1A3biv";2008;0.0
71713;"PM2.5";"SI";"1A3bvi";2008;0.0
71714;"PM2.5";"SI";"1A3bvii";2008;0.0
71715;"PM2.5";"SI";"1A3c";2008;0.0
71716;"PM2.5";"SI";"1A3di(i)";2008;0.0
71717;"PM2.5";"SI";"1A3ei";2008;0.0
71718;"PM2.5";"SI";"1A4ai";2008;0.0
71719;"PM2.5";"SI";"1A4bi";2008;7.0
71720;"PM2.5";"SI";"1A4cii";2008;0.0
71721;"PM2.5";"SI";"1B1a";2008;0.0
71722;"PM2.5";"SI";"1B2c";2008;0.0
71723;"PM2.5";"SI";"2A1";2008;0.0
71724;"PM2.5";"SI";"2A2";2008;0.0
71725;"PM2.5";"SI";"2A3";2008;0.0
71726;"PM2.5";"SI";"2A6";2008;0.0
71727;"PM2.5";"SI";"2B10a";2008;0.0
71728;"PM2.5";"SI";"2B6";2008;0.0
71729;"PM2.5";"SI";"2C1";2008;0.0
71730;"PM2.5";"SI";"2C2";2008;0.0
71731;"PM2.5";"SI";"2C3";2008;0.0
71732;"PM2.5";"SI";"2C5";2008;0.0
71733;"PM2.5";"SI";"2C6";2008;0.0
71734;"PM2.5";"SI";"2C7a";2008;0.0
71735;"PM2.5";"SI";"2D3c";2008;0.0
71736;"PM2.5";"SI";"2D3d";2008;0.0
71737;"PM2.5";"SI";"2D3g";2008;0.0
71738;"PM2.5";"SI";"2D3i";2008;0.0
71739;"PM2.5";"SI";"2H1";2008;0.0
71740;"PM2.5";"SI";"2H2";2008;0.0
71741;"PM2.5";"SI";"2I";2008;0.0
71742;"PM2.5";"SI";"3B1a";2008;0.0
71743;"PM2.5";"SI";"3B1b";2008;0.0
71744;"PM2.5";"SI";"3B2";2008;0.0
71745;"PM2.5";"SI";"3B3";2008;0.0
71746;"PM2.5";"SI";"3B4d";2008;0.0
71747;"PM2.5";"SI";"3B4e";2008;0.0
71748;"PM2.5";"SI";"3B4gi";2008;0.0
71749;"PM2.5";"SI";"3B4gii";2008;0.0
71750;"PM2.5";"SI";"3B4giii";2008;0.0
71751;"PM2.5";"SI";"3B4giv";2008;0.0
71752;"PM2.5";"SI";"3De";2008;0.0
71753;"PM2.5";"SI";"5A";2008;0.0
71754;"PM2.5";"SI";"5C1a";2008;0.0
71755;"PM2.5";"SI";"5C1bii";2008;0.0
71756;"PM2.5";"SI";"5C1bv";2008;0.0
71757;"PM2.5";"SI";"1A1a";2009;0.0
71758;"PM2.5";"SI";"1A1c";2009;0.0
71759;"PM2.5";"SI";"1A2a";2009;0.0
71760;"PM2.5";"SI";"1A2b";2009;0.0
71761;"PM2.5";"SI";"1A2c";2009;0.0
71762;"PM2.5";"SI";"1A2d";2009;0.0
71763;"PM2.5";"SI";"1A2e";2009;0.0
71764;"PM2.5";"SI";"1A2f";2009;0.0
71765;"PM2.5";"SI";"1A2gvii";2009;0.0
71766;"PM2.5";"SI";"1A2gviii";2009;0.0
71767;"PM2.5";"SI";"1A3ai(i)";2009;0.0
71768;"PM2.5";"SI";"1A3bi";2009;0.0
71769;"PM2.5";"SI";"1A3bii";2009;0.0
71770;"PM2.5";"SI";"1A3biii";2009;0.0
71771;"PM2.5";"SI";"1A3biv";2009;0.0
71772;"PM2.5";"SI";"1A3bvi";2009;0.0
71773;"PM2.5";"SI";"1A3bvii";2009;0.0
71774;"PM2.5";"SI";"1A3c";2009;0.0
71775;"PM2.5";"SI";"1A3di(i)";2009;0.0
71776;"PM2.5";"SI";"1A3ei";2009;0.0
71777;"PM2.5";"SI";"1A4ai";2009;0.0
71778;"PM2.5";"SI";"1A4bi";2009;9.0
71779;"PM2.5";"SI";"1A4cii";2009;0.0
71780;"PM2.5";"SI";"1B1a";2009;0.0
71781;"PM2.5";"SI";"1B2c";2009;0.0
71782;"PM2.5";"SI";"2A1";2009;0.0
71783;"PM2.5";"SI";"2A2";2009;0.0
71784;"PM2.5";"SI";"2A3";2009;0.0
71785;"PM2.5";"SI";"2A6";2009;0.0
71786;"PM2.5";"SI";"2B10a";2009;0.0
71787;"PM2.5";"SI";"2B6";2009;0.0
71788;"PM2.5";"SI";"2C1";2009;0.0
71789;"PM2.5";"SI";"2C3";2009;0.0
71790;"PM2.5";"SI";"2C5";2009;0.0
71791;"PM2.5";"SI";"2C6";2009;0.0
71792;"PM2.5";"SI";"2C7a";2009;0.0
71793;"PM2.5";"SI";"2D3c";2009;0.0
71794;"PM2.5";"SI";"2D3d";2009;0.0
71795;"PM2.5";"SI";"2D3g";2009;0.0
71796;"PM2.5";"SI";"2D3i";2009;0.0
71797;"PM2.5";"SI";"2H1";2009;0.0
71798;"PM2.5";"SI";"2H2";2009;0.0
71799;"PM2.5";"SI";"2I";2009;0.0
71800;"PM2.5";"SI";"3B1a";2009;0.0
71801;"PM2.5";"SI";"3B1b";2009;0.0
71802;"PM2.5";"SI";"3B2";2009;0.0
71803;"PM2.5";"SI";"3B3";2009;0.0
71804;"PM2.5";"SI";"3B4d";2009;0.0
71805;"PM2.5";"SI";"3B4e";2009;0.0
71806;"PM2.5";"SI";"3B4gi";2009;0.0
71807;"PM2.5";"SI";"3B4gii";2009;0.0
71808;"PM2.5";"SI";"3B4giii";2009;0.0
71809;"PM2.5";"SI";"3B4giv";2009;0.0
71810;"PM2.5";"SI";"3De";2009;0.0
71811;"PM2.5";"SI";"5A";2009;0.0
71812;"PM2.5";"SI";"5C1a";2009;0.0
71813;"PM2.5";"SI";"5C1bii";2009;0.0
71814;"PM2.5";"SI";"5C1bv";2009;0.0
71815;"PM2.5";"SI";"1A1a";2010;0.0
71816;"PM2.5";"SI";"1A1c";2010;0.0
71817;"PM2.5";"SI";"1A2a";2010;0.0
71818;"PM2.5";"SI";"1A2b";2010;0.0
71819;"PM2.5";"SI";"1A2c";2010;0.0
71820;"PM2.5";"SI";"1A2d";2010;0.0
71821;"PM2.5";"SI";"1A2e";2010;0.0
71822;"PM2.5";"SI";"1A2f";2010;0.0
71823;"PM2.5";"SI";"1A2gvii";2010;0.0
71824;"PM2.5";"SI";"1A2gviii";2010;0.0
71825;"PM2.5";"SI";"1A3ai(i)";2010;0.0
71826;"PM2.5";"SI";"1A3bi";2010;0.0
71827;"PM2.5";"SI";"1A3bii";2010;0.0
71828;"PM2.5";"SI";"1A3biii";2010;0.0
71829;"PM2.5";"SI";"1A3biv";2010;0.0
71830;"PM2.5";"SI";"1A3bvi";2010;0.0
71831;"PM2.5";"SI";"1A3bvii";2010;0.0
71832;"PM2.5";"SI";"1A3c";2010;0.0
71833;"PM2.5";"SI";"1A3di(i)";2010;0.0
71834;"PM2.5";"SI";"1A3ei";2010;0.0
71835;"PM2.5";"SI";"1A4ai";2010;0.0
71836;"PM2.5";"SI";"1A4bi";2010;10.0
71837;"PM2.5";"SI";"1A4cii";2010;0.0
71838;"PM2.5";"SI";"1B1a";2010;0.0
71839;"PM2.5";"SI";"1B2c";2010;0.0
71840;"PM2.5";"SI";"2A1";2010;0.0
71841;"PM2.5";"SI";"2A2";2010;0.0
71842;"PM2.5";"SI";"2A3";2010;0.0
71843;"PM2.5";"SI";"2A6";2010;0.0
71844;"PM2.5";"SI";"2B10a";2010;0.0
71845;"PM2.5";"SI";"2B6";2010;0.0
71846;"PM2.5";"SI";"2C1";2010;0.0
71847;"PM2.5";"SI";"2C3";2010;0.0
71848;"PM2.5";"SI";"2C5";2010;0.0
71849;"PM2.5";"SI";"2C6";2010;0.0
71850;"PM2.5";"SI";"2C7a";2010;0.0
71851;"PM2.5";"SI";"2D3c";2010;0.0
71852;"PM2.5";"SI";"2D3d";2010;0.0
71853;"PM2.5";"SI";"2D3g";2010;0.0
71854;"PM2.5";"SI";"2D3i";2010;0.0
71855;"PM2.5";"SI";"2H1";2010;0.0
71856;"PM2.5";"SI";"2H2";2010;0.0
71857;"PM2.5";"SI";"2I";2010;0.0
71858;"PM2.5";"SI";"3B1a";2010;0.0
71859;"PM2.5";"SI";"3B1b";2010;0.0
71860;"PM2.5";"SI";"3B2";2010;0.0
71861;"PM2.5";"SI";"3B3";2010;0.0
71862;"PM2.5";"SI";"3B4d";2010;0.0
71863;"PM2.5";"SI";"3B4e";2010;0.0
71864;"PM2.5";"SI";"3B4gi";2010;0.0
71865;"PM2.5";"SI";"3B4gii";2010;0.0
71866;"PM2.5";"SI";"3B4giii";2010;0.0
71867;"PM2.5";"SI";"3B4giv";2010;0.0
71868;"PM2.5";"SI";"3De";2010;0.0
71869;"PM2.5";"SI";"5A";2010;0.0
71870;"PM2.5";"SI";"5C1a";2010;0.0
71871;"PM2.5";"SI";"5C1bii";2010;0.0
71872;"PM2.5";"SI";"5C1bv";2010;0.0
71873;"PM2.5";"SI";"1A1a";2011;0.0
71874;"PM2.5";"SI";"1A1c";2011;0.0
71875;"PM2.5";"SI";"1A2a";2011;0.0
71876;"PM2.5";"SI";"1A2b";2011;0.0
71877;"PM2.5";"SI";"1A2c";2011;0.0
71878;"PM2.5";"SI";"1A2d";2011;0.0
71879;"PM2.5";"SI";"1A2e";2011;0.0
71880;"PM2.5";"SI";"1A2f";2011;0.0
71881;"PM2.5";"SI";"1A2gvii";2011;0.0
71882;"PM2.5";"SI";"1A2gviii";2011;0.0
71883;"PM2.5";"SI";"1A3ai(i)";2011;0.0
71884;"PM2.5";"SI";"1A3bi";2011;0.0
71885;"PM2.5";"SI";"1A3bii";2011;0.0
71886;"PM2.5";"SI";"1A3biii";2011;0.0
71887;"PM2.5";"SI";"1A3biv";2011;0.0
71888;"PM2.5";"SI";"1A3bvi";2011;0.0
71889;"PM2.5";"SI";"1A3bvii";2011;0.0
71890;"PM2.5";"SI";"1A3c";2011;0.0
71891;"PM2.5";"SI";"1A3di(i)";2011;0.0
71892;"PM2.5";"SI";"1A3ei";2011;0.0
71893;"PM2.5";"SI";"1A4ai";2011;0.0
71894;"PM2.5";"SI";"1A4bi";2011;9.0
71895;"PM2.5";"SI";"1A4cii";2011;0.0
71896;"PM2.5";"SI";"1B1a";2011;0.0
71897;"PM2.5";"SI";"1B2c";2011;0.0
71898;"PM2.5";"SI";"2A1";2011;0.0
71899;"PM2.5";"SI";"2A2";2011;0.0
71900;"PM2.5";"SI";"2A3";2011;0.0
71901;"PM2.5";"SI";"2A6";2011;0.0
71902;"PM2.5";"SI";"2B10a";2011;0.0
71903;"PM2.5";"SI";"2B6";2011;0.0
71904;"PM2.5";"SI";"2C1";2011;0.0
71905;"PM2.5";"SI";"2C3";2011;0.0
71906;"PM2.5";"SI";"2C5";2011;0.0
71907;"PM2.5";"SI";"2C6";2011;0.0
71908;"PM2.5";"SI";"2C7a";2011;0.0
71909;"PM2.5";"SI";"2D3c";2011;0.0
71910;"PM2.5";"SI";"2D3d";2011;0.0
71911;"PM2.5";"SI";"2D3g";2011;0.0
71912;"PM2.5";"SI";"2D3i";2011;0.0
71913;"PM2.5";"SI";"2H1";2011;0.0
71914;"PM2.5";"SI";"2H2";2011;0.0
71915;"PM2.5";"SI";"2I";2011;0.0
71916;"PM2.5";"SI";"3B1a";2011;0.0
71917;"PM2.5";"SI";"3B1b";2011;0.0
71918;"PM2.5";"SI";"3B2";2011;0.0
71919;"PM2.5";"SI";"3B3";2011;0.0
71920;"PM2.5";"SI";"3B4d";2011;0.0
